layer,E_falqon_x,E_tr_x,E_so_x,P_falqon_x,P_tr_x,P_so_x,E_falqon_xy,E_tr_xy,E_so_xy,P_falqon_xy,P_tr_xy,P_so_xy,E_falqon_warm,E_tr_warm,E_so_warm,P_falqon_warm,P_tr_warm,P_so_warm
66,-0.019031415638163254,-0.019260392551014097,-0.019914700653353153,0.519894616348081,0.5262774810411934,0.6352202766152932,-0.02075510465325198,-0.02103969310931109,-0.020819814194075196,0.8584747631295925,0.9375861069180121,0.870747701078875,-0.018313500046443946,-0.018315493844095605,-0.01853928696814056,0.6792889398441484,0.6758647487404923,0.7086865156814924
67,-0.019054714560884315,-0.01929597046301756,-0.019913377077083013,0.5245128274204051,0.5321296855446905,0.634974448951951,-0.020772040446386635,-0.021051454987959586,-0.020832158974199225,0.8650222968834281,0.9419869491402718,0.87659533812327,-0.018314525994337524,-0.01831622623040879,-0.018543836127027865,0.6795723749957356,0.6752886254979182,0.7093980035552028
68,-0.019077807061014532,-0.019331839817031408,-0.019938268094683465,0.5292016336605946,0.5381156576708643,0.6392336200428264,-0.02078864773291018,-0.02106135843641572,-0.020844080300876686,0.8714664988063308,0.9457041069031692,0.882280505873421,-0.018316238747867416,-0.018316113001491316,-0.018546285599528315,0.679788760976601,0.6750863202294981,0.7095877211019892
69,-0.019101032524522957,-0.019368812144211545,-0.01993776342465332,0.5339931785324548,0.5442988311580025,0.639153439441596,-0.020804948640711182,-0.021069721252519893,-0.020855679716538008,0.8777929950265598,0.9488155951236196,0.8878248886852124,-0.018318427043940374,-0.018317009894863286,-0.018547200597450696,0.6798250500610762,0.6755676380835696,0.7094578059801775
70,-0.019124743503997014,-0.019407135411070694,-0.01996303350347027,0.538918734427059,0.5506941376383487,0.6426426564997599,-0.020820961806062025,-0.021076993201392266,-0.02086704994674725,0.8839836772855585,0.9514443967740303,0.8932444830791451,-0.01832071144817154,-0.018320526781337384,-0.018547256729313608,0.6796310307561874,0.6768173556229888,0.7092758165542521
71,-0.01914917568031059,-0.019446002459789224,-0.0199639070441891,0.5439950690007094,0.5572259951913897,0.6427463042339276,-0.02083670716499518,-0.021083552860310602,-0.020878273275591983,0.8900210575889413,0.9536987940354935,0.8985501342474284,-0.018322767210748495,-0.018327628052010866,-0.018547422941252764,0.6792276474663252,0.6788299454948645,0.7094159925198693
72,-0.019174297298386447,-0.019483920510372895,-0.01998967171524728,0.5492093546335131,0.563759638968241,0.6453125835298956,-0.02085220463081827,-0.02108957250145417,-0.02088941937125399,0.8958906762480392,0.9556309741305075,0.9037481569516312,-0.01832436327017079,-0.01833875114566153,-0.018549342638649335,0.6786827645997862,0.6815556364368374,0.7104058198849557
73,-0.0191997476059569,-0.019519946433372463,-0.01998938008718099,0.5545156378118462,0.5702091905665584,0.6452883465022745,-0.020867471775877937,-0.02109497474891076,-0.020900542265372416,0.9015828821146211,0.9572293108078934,0.9088407936113222,-0.018325318419198558,-0.01835372994454755,-0.01855500918707032,0.6781086380299013,0.6848749831798737,0.7126899501437802
74,-0.019224961265043024,-0.01955445462237382,-0.02001343974038527,0.5598514487568805,0.576614749598423,0.6469674044386321,-0.020882518378877127,-0.02109950079278073,-0.020911676541336813,0.9070928516758983,0.9584475060625158,0.9138263810514501,-0.01832562510023807,-0.01837151772758205,-0.018567042384000584,0.677662831071228,0.6885145196457088,0.7166485429081318
75,-0.019249450081809786,-0.01958861995861695,-0.020012312013413133,0.5651690587397004,0.5830961156956405,0.6468978433072761,-0.020897340552647754,-0.021102878971266278,-0.020922833190672577,0.9124195206372504,0.9592565497545564,0.9186992230167977,-0.018325603185990344,-0.018390348455606206,-0.018587759203696427,0.6774981192804291,0.6920658939297405,0.7223569678608146
76,-0.019273056879593405,-0.01962344939845118,-0.02003148197742555,0.570462096066949,0.5897402191490303,0.6479419996151384,-0.0209119154089586,-0.021105004963353883,-0.02093399601457224,0.9175636004153536,0.9596859071285639,0.9234492819428344,-0.018325767052479,-0.018407101008130245,-0.018616193700635816,0.6776967657809402,0.695050172533655,0.728989318000639
77,-0.019296008157337462,-0.019659346980658812,-0.020030684879963415,0.5757699054139193,0.5965411120856797,0.6479013624751739,-0.02092619839775294,-0.021106027800935276,-0.020945119792586505,0.922525354456867,0.9598279833353622,0.9280619041170796,-0.018326578753520856,-0.01841774963992276,-0.01864986585715867,0.6782734620776053,0.6969477783501398,0.7355383626676111
78,-0.01931877166694113,-0.019696302959782534,-0.02004423471571242,0.5811585318017706,0.6034304121169387,0.6485473711115567,-0.02094012463317553,-0.02110631205793168,-0.02095613156362232,0.9273026761469686,0.9598127486914276,0.9325178689189567,-0.018328364760117354,-0.01842226060766926,-0.01868286263191489,0.6792162772394206,0.6977261763315339,0.7409069584392778
79,-0.019341846489531477,-0.019734010909021313,-0.0200436818724436,0.5866908616982335,0.610322357784677,0.6485210205086548,-0.02095361503210731,-0.021106304207689882,-0.020966936087189317,0.9318900535918785,0.9597729018117566,0.936794079388147,-0.01833131175701613,-0.018423440965513335,-0.018706627035872517,0.6805013266158789,0.697838747724237,0.7441002539216085
80,-0.01936559616211629,-0.01977141441627261,-0.02005261438135887,0.5924007056541529,0.617090278519106,0.6489773671831217,-0.02096658680217778,-0.021106350994137282,-0.020977425763851185,0.9362788049716285,0.9598081483209634,0.9408651426514004,-0.018335525355707098,-0.018423323857247053,-0.018720619203259528,0.6821024632867672,0.6977468087121451,0.7454127707257961
81,-0.01939018291312249,-0.019806552720415996,-0.02005202191351235,0.5982821150268213,0.6235411953705885,0.6489421375517312,-0.02097896653745711,-0.021106579976930592,-0.02098749407974053,0.9404586752055292,0.9599594623699371,0.9447058862471848,-0.018341151562960845,-0.018424277842106276,-0.018727998122507476,0.6840100154859136,0.6980564133150504,0.7455852916206814
82,-0.019415614754783202,-0.01983777884760168,-0.020058303933028307,0.6042979755010439,0.6295084658821946,0.6493716424654877,-0.02099070312177416,-0.021106952649507744,-0.020997050360849815,0.9444204613078935,0.9602162062442519,0.9482945360948574,-0.018348376247754,-0.018429727955541594,-0.01873060152121632,0.686221448949656,0.6995632280549927,0.7452283883359955
83,-0.01944184916889868,-0.019865125253907864,-0.02005799678491933,0.6103997149370392,0.6349899617496068,0.6493471014576392,-0.02100177741548738,-0.021107422737096652,-0.021006032826175018,0.9481589583574818,0.9605572467904697,0.9516159476073652,-0.01835725602748051,-0.018443035126017682,-0.018730816363447086,0.6886978756642717,0.7028937412148223,0.7449284340971275
84,-0.01946884276164905,-0.019889900737176013,-0.02006289935614776,0.6165408097322908,0.6401349586853798,0.6497716477691573,-0.021012206474474552,-0.021108041685175258,-0.021014417080138834,0.9516753550952471,0.960994852939064,0.9546640986565353,-0.0183676095397891,-0.01846709168175414,-0.0187309593923599,0.6913397013154401,0.7082863352999561,0.7450391319406592
85,-0.019496474110534737,-0.019913349950453282,-0.020062773515550632,0.6226728182637037,0.6450915000498765,0.6497594757424916,-0.021022041573275044,-0.02110899592897531,-0.02102221835008254,0.9549783661403108,0.9615956099599038,0.9574431538253343,-0.018379040380676784,-0.018500981905092848,-0.018732678697013724,0.6940028708194069,0.7151596712364301,0.745759190063321
86,-0.019524388578176618,-0.019936132465626807,-0.020066743037528242,0.6287310028675535,0.6499183975524825,0.6501725634913191,-0.02103136091261277,-0.021110617699140136,-0.02102948749621358,0.9580837999977058,0.9624683797412178,0.9599667882213901,-0.0183908388671068,-0.018536616025173185,-0.01873670849169067,0.6965104988793782,0.721702149334718,0.7470729351927937
87,-0.01955192094968404,-0.019958729798310485,-0.020066606033337528,0.6346293375221879,0.6546313348215625,0.6501569062752671,-0.02104025892537031,-0.021113296406854828,-0.02103630233739056,0.9610127296769625,0.9637139143406409,0.9622559521807758,-0.018401854673768762,-0.01856590995421105,-0.018742955024661074,0.6986603871879171,0.7263675453343658,0.748817055988713
88,-0.01957823967059807,-0.019981765174245825,-0.02007037465168904,0.6402788580859192,0.6592590950517585,0.6506069635857705,-0.02104883427448588,-0.021117225636146045,-0.021042756530100078,0.9637887499932095,0.9653557387132533,0.9643356401764518,-0.01841089113977401,-0.018583990382957216,-0.01875134707549531,0.7002889803705501,0.7285877863817096,0.7508776396146576
89,-0.019602677035479573,-0.02000567770872734,-0.020070376016093464,0.645622007749875,0.6638057797607027,0.6506071294478866,-0.021057178180827755,-0.021122132930224205,-0.021048947992725782,0.9664348880289207,0.9673002815335005,0.9662313553649388,-0.01841744208786272,-0.01859036459625096,-0.018761353208541928,0.7013562177486284,0.7288967340121758,0.7530424856040514
90,-0.019625002557182917,-0.0200303856163333,-0.02007498400469394,0.6506577652207537,0.6682021666671001,0.651160574430895,-0.021065364120779192,-0.02112724254894681,-0.021054968069299615,0.9689706427363827,0.9693467279277751,0.9679658503590726,-0.018421790117409284,-0.018590297859883583,-0.018772773580119636,0.7019408072041208,0.7286243710609636,0.7551499329006733
91,-0.019645431125019916,-0.02005555726691334,-0.020075200490865027,0.6554381253117861,0.6723480462369055,0.6511851802022689,-0.02107343960232326,-0.021131614481921086,-0.021060891863102178,0.9714094991247775,0.9712416942276174,0.9695565067812172,-0.018424450585202437,-0.018591704403245483,-0.018785235479749366,0.7021601699363736,0.7289959740792845,0.7570867735039617
92,-0.019664411780268995,-0.020080872099886023,-0.02008127751840438,0.660040485966965,0.6761658023209043,0.6518522868118594,-0.02108142075889314,-0.021134734094040084,-0.021066769872215188,0.9737571924387209,0.972788930692732,0.9710135360884208,-0.018425823596367505,-0.01859757478261626,-0.018796062390164296,0.7021292396175798,0.7302712047725355,0.7585915031109013
93,-0.01968239040279979,-0.020105693786506076,-0.020081484444782808,0.6645359107723189,0.6795811825999357,0.6518738284332083,-0.021089290660157474,-0.021136789010184273,-0.021072621308419696,0.9760109960387214,0.9739572143538817,0.9723391172314672,-0.018426272539508733,-0.01860604682547533,-0.01880279621277575,0.701978439626274,0.732048604614672,0.7595230586174178
94,-0.019699676349120784,-0.020129060458403843,-0.02008829744412482,0.668969594820311,0.6825228092168472,0.6525817878515947,-0.021097002142530966,-0.021138330621708383,-0.021078430016896514,0.9781602934990482,0.9748737934952905,0.9735276122366596,-0.01842626816988807,-0.01861591958775939,-0.018806189643670215,0.7018684408052047,0.7339655825946706,0.7600365806191242
95,-0.019716436189569073,-0.02015054036599278,-0.02008813948574457,0.6733592965063961,0.6849866550409622,0.6525653984451979,-0.021104485328694748,-0.021139876211787714,-0.02108414428240391,0.9801885627957452,0.9757183742452373,0.9745670244361325,-0.01842639872736296,-0.018628599693238598,-0.018807820579892224,0.7019798175771059,0.7360553967826179,0.7603137553459686
96,-0.019732774077391105,-0.020170605413180446,-0.0200949236538821,0.6777081864955501,0.6870444546780553,0.6532618587052018,-0.02111165888492421,-0.02114177056513024,-0.02108968159190732,0.982076599170327,0.9766163960985564,0.9754417711810749,-0.01842732201946891,-0.01864334139992446,-0.018808655811762668,0.7024987886287144,0.7382065754770154,0.7604557837446905
97,-0.019748822468891595,-0.020189839724516222,-0.020094833758702076,0.6820209262472523,0.6887650707395174,0.65325296948185,-0.021118442890523906,-0.021144036180731015,-0.02109493849200112,0.9838064091162765,0.9775730558401949,0.9761365720563618,-0.01842969795156357,-0.018654881500709975,-0.01880915945940709,0.703596248151909,0.7399553652847323,0.7605149287508454
98,-0.01976477224478805,-0.02020816917150608,-0.020101510954685927,0.6863103647215673,0.69017037448857,0.6538640418708606,-0.021124770571168575,-0.021146279308267516,-0.021099804316837553,0.9853649087036527,0.9784775725007888,0.976640862161808,-0.018434146743955052,-0.01866115974600889,-0.018809427316438646,0.7054042657929961,0.7410483600007882,0.7605070448547409
99,-0.01978082655579698,-0.020224924886602783,-0.020101429844656633,0.6905906299635874,0.6912679225159475,0.6538572047756914,-0.021130596475464544,-0.02114797964374298,-0.021104176366042,0.9867465445374785,0.9791973078730859,0.9769528077687962,-0.018441352647485542,-0.018664578607713648,-0.018809470321999037,0.7080224631452183,0.7416965372331802,0.7604668092114989
100,-0.019797120956779542,-0.020239368498544397,-0.02010632701638472,0.6948638133809513,0.6920908315270702,0.6542447788364177,-0.02113589985473792,-0.021148919158966287,-0.02110797366240348,0.9879542764044364,0.9796726675684004,0.9770819390506249,-0.01845206408839645,-0.018666515368439673,-0.01880947855715519,0.7115055314822173,0.7420154036944324,0.7604770428596055
101,-0.019813671134266533,-0.020251093705870478,-0.020105950844840622,0.69911191200012,0.6926999824248463,0.6542141346599286,-0.021140683490883314,-0.021149273203422428,-0.021111146924074106,0.9889988776103574,0.9799279553686623,0.9770497185626479,-0.0184665801812775,-0.01866746331407187,-0.018809636758661336,0.7157578256778712,0.7420513293453799,0.7605988816920877
102,-0.019830389066599605,-0.020260156705340496,-0.020108152523080056,0.7033010403389034,0.6931642284179829,0.6544040954612441,-0.02114496935444253,-0.021149370000285335,-0.02111368355587119,0.989896980137883,0.9800368931911158,0.9768879326213142,-0.018484146964466767,-0.018667547437590748,-0.018810028662069475,0.7204479091076779,0.7419149953336226,0.7608580604637116
103,-0.019847159798329902,-0.020266947653283577,-0.020107941460575925,0.7073952383871535,0.6935417502227514,0.6543799824488711,-0.021148792891864998,-0.02114941653782694,-0.021115607710836985,0.9906685303165436,0.9800847219018809,0.9766353779056126,-0.018503244024587806,-0.018667780590011892,-0.018810742362758818,0.7251144568375563,0.7420080925099737,0.7612563509310902
104,-0.019863920540059973,-0.020271931433963983,-0.020108614882402967,0.7113693129688277,0.693871762101203,0.6544614668734334,-0.021152197480777027,-0.021149512732699896,-0.021116976284715885,0.9913342926127594,0.9801352003988031,0.9763336789842433,-0.01852240720649491,-0.018671747660164387,-0.018812025573314847,0.7293562017520577,0.7429769832669492,0.7618170182639009
105,-0.019880680205917448,-0.020275527338753693,-0.020108563668927062,0.7152112201635856,0.6941760426153087,0.6544524673803047,-0.021155229971537563,-0.021149765927769917,-0.021117871929082037,0.9919138392542063,0.9802071921743579,0.9760231175511553,-0.01854035600732262,-0.018678867239974525,-0.01881403774507406,0.7328772219861652,0.7445254851312473,0.7625137893355525
106,-0.019897469685108412,-0.0202781558755767,-0.020108715751471065,0.7189140418923066,0.6944657806261962,0.6544803480992306,-0.021157937594300735,-0.021150145140381164,-0.02111839402682912,0.9924242211374973,0.9802717502217202,0.9757391464031034,-0.018555771002077167,-0.01868221762893091,-0.01881609644994166,0.7354649197805508,0.7455053045724764,0.7631489986371208
107,-0.01991426846881343,-0.020280262918121347,-0.020108713965279138,0.7224661504240829,0.6947517635715564,0.6544815807941332,-0.021160366060006933,-0.021150427616543795,-0.021118648452175478,0.9928793184966195,0.9802907790949754,0.9755099513586198,-0.01856762253314748,-0.018682647560836704,-0.018817215438159788,0.737047846391429,0.7457203591033779,0.7635279952248228
108,-0.019930968282796776,-0.020282247695374775,-0.02010872491389037,0.7258485364169296,0.6950504837936328,0.6544789675309736,-0.02116255847240478,-0.021150506025875968,-0.021118737095703347,0.993289746859055,0.9802715582016076,0.9753551531657753,-0.01857562331075774,-0.018683036132509045,-0.01881746759771129,0.7377420477503097,0.7457935338050646,0.7636691584095167
109,-0.01994740719692067,-0.020284369337158034,-0.020108763530396253,0.7290417438962575,0.69537478877292,0.6544735965205111,-0.021164554650409565,-0.021150502490225695,-0.0211187485110822,0.9936631381748677,0.9802585284420541,0.9752855811903204,-0.018580164566141626,-0.018684956961541807,-0.01881747432472009,0.7378007059975811,0.7458989528953722,0.7636891971688605
110,-0.019963454071245765,-0.020286695523954453,-0.020108888876635315,0.732036807329084,0.6957204104402801,0.6544561859694668,-0.021166390555706308,-0.02115051634791321,-0.021118751267002064,0.9940046135511446,0.9802772065651455,0.9753039910008985,-0.018582048596353467,-0.01868646957263793,-0.018817473349873156,0.7375362359439258,0.7458683952853812,0.7636872054456362
111,-0.01997908050320717,-0.020289168227741974,-0.020109034124534637,0.7348412426449079,0.6960706499766478,0.6544298649299962,-0.021168097653666992,-0.02115053966144758,-0.02111878811475283,0.9943172995794322,0.9803173874442956,0.975395972027596,-0.018582375514488977,-0.018686857665989764,-0.018817507999105147,0.7372621014967514,0.7458262933751318,0.763693889928535
112,-0.019994368800857424,-0.020291758405806368,-0.020109202233281658,0.7374755713327129,0.6964137282149195,0.6543833714766589,-0.021169702154407596,-0.021150563481500458,-0.021118896157271135,0.9946028000552222,0.9803622954710629,0.9755803162990222,-0.018582349465767475,-0.018687223371823065,-0.01881769654320946,0.7372273042432234,0.7457989874374712,0.7636893362440429
113,-0.020009458090781904,-0.020294523968072072,-0.020109287194935713,0.7399635080684122,0.6967483451583205,0.6543437196218421,-0.02117122416614757,-0.021150624364464403,-0.02111907177564186,0.994861598580627,0.980436091882555,0.975826709202838,-0.01858296232217183,-0.018688310400778004,-0.018817829891864476,0.7375698913304198,0.7456941135598213,0.7636580515088945
114,-0.020024469633789895,-0.020297513580636535,-0.02010933550965293,0.742322563798989,0.6970732883723634,0.6542960434419949,-0.021172676856015697,-0.021150875365872165,-0.021119314278407634,0.9950934133675916,0.9806274593602989,0.9761263610672123,-0.01858482976335418,-0.018688907876153533,-0.018817850839109033,0.7383231680724411,0.7454025851438035,0.7636269320160792
115,-0.020039452804175024,-0.020300617864497054,-0.020109337485403108,0.7445600185620215,0.6973775585891944,0.6542893312490983,-0.021174065778025945,-0.021151575711711654,-0.02111961951599771,0.9952975404237777,0.9810326799916166,0.9764717444166743,-0.018588113309739404,-0.01868881435459224,-0.01881785798644221,0.7394311211417797,0.7453734463928501,0.7636372362099343
116,-0.020054372904016526,-0.020303486886534824,-0.02010933639611256,0.7466752712722264,0.6976402030294188,0.65428160419105,-0.021175388605983073,-0.02115275615841468,-0.021119984464318828,0.9954732073374817,0.9816497825901603,0.9768580418563849,-0.01859252968000664,-0.018694935359283908,-0.018817865901783356,0.7407716117814261,0.7463302927384524,0.7636533329088201
117,-0.020069136724777,-0.020305709602508673,-0.02010934935226139,0.7486660000042366,0.6978423897437992,0.654303513623757,-0.02117663557977107,-0.021154108351769625,-0.02112041041410095,0.9956199317480039,0.982368691468711,0.9772838378994753,-0.018597649386020088,-0.018702609861473554,-0.01881786540518499,0.7422184399390573,0.7474285120741846,0.7636538172668373
118,-0.02008363081975834,-0.02030713337990708,-0.02010937917632473,0.7505338756569134,0.6979814103687363,0.6543351251246841,-0.021177790978297154,-0.02115543671619164,-0.021120904790272062,0.9957378538493803,0.9830995420934702,0.9777511564926337,-0.01860319898830455,-0.01870432489991448,-0.018817939646232476,0.7436890641570583,0.7477766906369188,0.7636231433397903
119,-0.02009774541297765,-0.020307840505048587,-0.02010944887451234,0.7522868235335605,0.6980662260533262,0.6543873197982495,-0.02117883579476148,-0.02115691373244434,-0.02112148193700252,0.9958280014391248,0.983863932228381,0.9782649558321712,-0.018609037726167618,-0.018704708895784527,-0.01881806673875391,0.7451297916521774,0.7478097818488725,0.7635726704943019
120,-0.02011137738190005,-0.02030800664687739,-0.020109546677529684,0.7539379361461939,0.6981061388894149,0.6544407093213244,-0.02117975146515018,-0.0211589393759996,-0.02112216313111724,0.9958924480720736,0.9847560226000143,0.9788321594581432,-0.018615026261681423,-0.018706540699977226,-0.01881821603060292,0.7464878210087953,0.7477718464332227,0.7634971413938986
121,-0.02012442860387363,-0.020307982786336165,-0.020109694144678,0.755503257010968,0.698112275459295,0.654503877495221,-0.02118052404292524,-0.02116177841596696,-0.021122975854297673,0.995934331294644,0.9858115602473877,0.9794602867917813,-0.018621008969241185,-0.01870716969017194,-0.018818337607921686,0.7477124819342648,0.7475080207307535,0.7634130087546489
122,-0.020136818220352567,-0.02030819502509573,-0.020109812408810948,0.7570003255112475,0.6980989048404749,0.654545074321451,-0.02118114781111913,-0.021164939763210086,-0.02112395217705397,0.9959577039924798,0.9868852452847466,0.9801557889592513,-0.018626810275286062,-0.01870741776787516,-0.01881841741794466,0.7487649903349829,0.7475765433968004,0.7633062837674999
123,-0.020148508431068253,-0.020308788822187056,-0.02010991954094056,0.7584477087498452,0.698077693978547,0.6545779863114624,-0.021181627242171878,-0.021167239371153675,-0.021125126122608154,0.9959672060986773,0.9877079638356365,0.9809222939730625,-0.018632141538845085,-0.018707840062727635,-0.01881840333203584,0.7496157562742449,0.7477581483566736,0.7632701313767307
124,-0.02015952391331077,-0.020309599575364365,-0.02010995155926403,0.7598645588562881,0.698054956105411,0.6545860466815158,-0.021181976624399582,-0.021168203272788347,-0.021126530092845423,0.9959675819765047,0.9881421278175442,0.9817590666591132,-0.018636577832285908,-0.018707842248165837,-0.018818663488327555,0.7502462499135519,0.7477535877351008,0.7634038539416639
125,-0.02016994543212379,-0.020310444396388197,-0.020109975734100546,0.7612692845178589,0.698031905038283,0.6545905300713494,-0.02118221746619187,-0.02116851491452782,-0.021128190715710322,0.9959631306995326,0.9883091775033425,0.9826600165491817,-0.018639779028928997,-0.018707751276874515,-0.018819989959284137,0.7506657342153921,0.7477234700893923,0.7637554080849932
126,-0.020179877186368777,-0.0203112403480893,-0.020109975339964378,0.762677274656679,0.6980049858748119,0.6545901924944748,-0.021182374581545146,-0.021168757233549426,-0.0211301246243677,0.9959572303771932,0.9883947912837386,0.9836134916103486,-0.018641740319523526,-0.01871080713677054,-0.018822143175881375,0.7509167599314296,0.7481897482535197,0.7641386874837448
127,-0.020189404949749315,-0.020311948965059053,-0.02010997558786098,0.7640984645922582,0.6979673119708651,0.6545905726926118,-0.02118247213305123,-0.02116916941161366,-0.02113233461465068,0.9959520781804381,0.9884703321928864,0.9846028983121576,-0.01864274936094434,-0.01871656115221026,-0.01882381154039686,0.7510549609517301,0.7489756511089039,0.7643762202841298
128,-0.020198565459256183,-0.020312506288759465,-0.020109976567644353,0.7655359415333405,0.6979131044695186,0.6545923961280521,-0.021182530708146793,-0.02116945825328687,-0.021134806448971588,0.9959487185882022,0.9884736387098532,0.9856079760631821,-0.018643165008858,-0.01871679647103402,-0.01882435021253727,0.7511260454726627,0.7491544369925037,0.7644559072090178
129,-0.02020734019327859,-0.020312818367065208,-0.020109978700017402,0.7669865808636874,0.697848854124942,0.654595013020691,-0.0211825659323373,-0.02116937856263311,-0.021137506493855054,0.9959473274921145,0.9884300536670213,0.9866064219697723,-0.018643281872560386,-0.018716718318872543,-0.018824394216416514,0.751158898268288,0.7491706855514054,0.7644708931592085
130,-0.020215674704952395,-0.020312897619447042,-0.0201099921132788,0.7684438023609483,0.6977993197895995,0.6546058273431362,-0.021182588533499094,-0.021169830550002558,-0.021140380538376698,0.9959476361801681,0.9885643499613149,0.9875755544613017,-0.01864329407162058,-0.018717305640455203,-0.018824395352841413,0.751170059560526,0.7490789143534411,0.7644713565539089
131,-0.02022351183006105,-0.02031289313431371,-0.020110024299646187,0.7699012870725093,0.6977855413539413,0.6546225956365341,-0.021182605403895712,-0.02117101757119983,-0.021143354483586615,0.9959493521686263,0.9889328447441725,0.9884938008755338,-0.01864329393741143,-0.018716232869081185,-0.01882445451589854,0.7511701983928976,0.7487269214244704,0.764473691129518
132,-0.020230820677134224,-0.020312919404511794,-0.020110129140976415,0.7713558730274943,0.6978021759236817,0.654662885687914,-0.021182621090337864,-0.021171818124214585,-0.021146337850519163,0.9959524596140344,0.9892952004120137,0.9893419362782506,-0.018643302590630084,-0.0187209112300547,-0.01882500502398449,0.7511675049392251,0.7493105031766905,0.7644538067047236
